id,duplicate_group,split
SYN-07001,2792,train
SYN-07002,2793,train
SYN-07003,2794,validation
SYN-07004,2795,train
SYN-07005,2568,validation
SYN-07006,343,train
SYN-07007,2796,test
SYN-07008,4172,validation
SYN-07009,4504,test
SYN-07010,3580,train
SYN-07011,733,train
SYN-07012,786,train
SYN-07013,3747,train
SYN-07014,2797,train
SYN-07015,49,train
SYN-07016,2798,train
SYN-07017,2799,train
SYN-07018,1220,train
SYN-07019,1330,train
SYN-07020,298,validation
SYN-07021,298,validation
SYN-07022,2800,train
SYN-07023,2744,train
SYN-07024,2801,train
SYN-07025,2802,validation
SYN-07026,2803,test
SYN-07027,4064,train
SYN-07028,2804,train
SYN-07029,1237,train
SYN-07030,36,train
SYN-07031,2805,train
SYN-07032,2806,train
SYN-07033,57,train
SYN-07034,2807,train
SYN-07035,4263,train
SYN-07036,2808,train
SYN-07037,49,train
SYN-07038,2809,validation
SYN-07039,733,train
SYN-07040,1190,train
SYN-07041,2200,test
SYN-07042,2810,train
SYN-07043,2811,train
SYN-07044,2812,train
SYN-07045,2813,train
SYN-07046,3344,validation
SYN-07047,2814,validation
SYN-07048,3265,test
SYN-07049,2815,train
SYN-07050,3189,validation
SYN-07051,2816,validation
SYN-07052,2817,train
SYN-07053,3797,train
SYN-07054,3189,validation
SYN-07055,2818,validation
SYN-07056,3244,train
SYN-07057,1808,train
SYN-07058,2819,train
SYN-07059,2820,train
SYN-07060,3974,train
SYN-07061,2821,test
SYN-07062,2822,train
SYN-07063,200,train
SYN-07064,551,train
SYN-07065,2823,train
SYN-07066,2824,train
SYN-07067,2825,validation
SYN-07068,3244,train
SYN-07069,2826,train
SYN-07070,2327,train
SYN-07071,2827,train
SYN-07072,2828,test
SYN-07073,4385,train
SYN-07074,2829,train
SYN-07075,2830,validation
SYN-07076,4355,validation
SYN-07077,2831,test
SYN-07078,1526,train
SYN-07079,2832,train
SYN-07080,2833,validation
SYN-07081,310,test
SYN-07082,4045,train
SYN-07083,2834,test
SYN-07084,2835,train
SYN-07085,2836,validation
SYN-07086,2032,train
SYN-07087,200,train
SYN-07088,2482,test
SYN-07089,428,test
SYN-07090,3625,train
SYN-07091,2837,test
SYN-07092,2838,train
SYN-07093,2839,train
SYN-07094,694,train
SYN-07095,947,train
SYN-07096,102,train
SYN-07097,2840,train
SYN-07098,2369,train
SYN-07099,252,train
SYN-07100,2841,train
SYN-07101,2790,test
SYN-07102,2842,train
SYN-07103,49,train
SYN-07104,4064,train
SYN-07105,200,train
SYN-07106,4045,train
SYN-07107,239,train
SYN-07108,3244,train
SYN-07109,2843,train
SYN-07110,1831,test
SYN-07111,2844,train
SYN-07112,2845,test
SYN-07113,4072,train
SYN-07114,2846,train
SYN-07115,4355,validation
SYN-07116,36,train
SYN-07117,2847,test
SYN-07118,2848,train
SYN-07119,3759,train
SYN-07120,1330,train
SYN-07121,472,train
SYN-07122,2849,train
SYN-07123,752,train
SYN-07124,4008,train
SYN-07125,200,train
SYN-07126,2482,test
SYN-07127,3797,train
SYN-07128,2850,train
SYN-07129,298,validation
SYN-07130,2369,train
SYN-07131,1585,train
SYN-07132,851,train
SYN-07133,2851,train
SYN-07134,733,train
SYN-07135,2852,train
SYN-07136,3471,validation
SYN-07137,2853,train
SYN-07138,4263,train
SYN-07139,2854,train
SYN-07140,36,train
SYN-07141,991,train
SYN-07142,3937,train
SYN-07143,2855,train
SYN-07144,2856,train
SYN-07145,692,train
SYN-07146,401,validation
SYN-07147,1263,train
SYN-07148,36,train
SYN-07149,1255,train
SYN-07150,2319,train
SYN-07151,1330,train
SYN-07152,3797,train
SYN-07153,1190,train
SYN-07154,2857,train
SYN-07155,4555,train
SYN-07156,2032,train
SYN-07157,2032,train
SYN-07158,2482,test
SYN-07159,2858,train
SYN-07160,2859,train
SYN-07161,2860,train
SYN-07162,910,validation
SYN-07163,102,train
SYN-07164,2861,train
SYN-07165,2421,train
SYN-07166,200,train
SYN-07167,2862,train
SYN-07168,3189,validation
SYN-07169,2863,train
SYN-07170,2864,test
SYN-07171,2865,test
SYN-07172,1061,test
SYN-07173,2032,train
SYN-07174,2866,train
SYN-07175,2867,train
SYN-07176,112,test
SYN-07177,1883,train
SYN-07178,1125,train
SYN-07179,2467,train
SYN-07180,2868,train
SYN-07181,200,train
SYN-07182,2869,train
SYN-07183,2870,train
SYN-07184,2871,train
SYN-07185,3797,train
SYN-07186,2872,train
SYN-07187,239,train
SYN-07188,1330,train
SYN-07189,1280,train
SYN-07190,2873,train
SYN-07191,2032,train
SYN-07192,2874,train
SYN-07193,2875,train
SYN-07194,1918,train
SYN-07195,2727,test
SYN-07196,2876,train
SYN-07197,2079,train
SYN-07198,3004,train
SYN-07199,2482,test
SYN-07200,36,train
SYN-07201,2877,validation
SYN-07202,3580,train
SYN-07203,3580,train
SYN-07204,634,train
SYN-07205,3797,train
SYN-07206,2878,train
SYN-07207,2879,train
SYN-07208,991,train
SYN-07209,3495,train
SYN-07210,185,test
SYN-07211,2880,test
SYN-07212,3580,train
SYN-07213,4064,train
SYN-07214,2881,train
SYN-07215,2882,train
SYN-07216,2883,test
SYN-07217,3264,test
SYN-07218,4473,train
SYN-07219,2884,test
SYN-07220,3244,train
SYN-07221,200,train
SYN-07222,3570,train
SYN-07223,1160,test
SYN-07224,2885,train
SYN-07225,3021,train
SYN-07226,2886,train
SYN-07227,2887,train
SYN-07228,2888,test
SYN-07229,2889,validation
SYN-07230,2890,test
SYN-07231,2999,train
SYN-07232,2891,train
SYN-07233,1190,train
SYN-07234,2892,test
SYN-07235,2893,train
SYN-07236,3189,validation
SYN-07237,2894,test
SYN-07238,1330,train
SYN-07239,551,train
SYN-07240,102,train
SYN-07241,2032,train
SYN-07242,2895,train
SYN-07243,2032,train
SYN-07244,2896,train
SYN-07245,2032,train
SYN-07246,2790,test
SYN-07247,472,train
SYN-07248,49,train
SYN-07249,634,train
SYN-07250,3797,train
SYN-07251,991,train
SYN-07252,692,train
SYN-07253,2032,train
SYN-07254,2897,train
SYN-07255,786,train
SYN-07256,102,train
SYN-07257,2898,train
SYN-07258,3797,train
SYN-07259,2079,train
SYN-07260,4246,test
SYN-07261,813,test
SYN-07262,3570,train
SYN-07263,2899,train
SYN-07264,2900,train
SYN-07265,3386,train
SYN-07266,2901,train
SYN-07267,2902,train
SYN-07268,2903,train
SYN-07269,1984,train
SYN-07270,2167,validation
SYN-07271,2904,test
SYN-07272,978,train
SYN-07273,265,train
SYN-07274,2905,train
SYN-07275,1062,train
SYN-07276,93,train
SYN-07277,2906,train
SYN-07278,4043,train
SYN-07279,1480,train
SYN-07280,2907,train
SYN-07281,736,train
SYN-07282,4064,train
SYN-07283,2437,test
SYN-07284,4126,train
SYN-07285,3797,train
SYN-07286,1927,train
SYN-07287,2482,test
SYN-07288,2908,test
SYN-07289,694,train
SYN-07290,2909,train
SYN-07291,1190,train
SYN-07292,2910,train
SYN-07293,2911,train
SYN-07294,2912,validation
SYN-07295,2327,train
SYN-07296,200,train
SYN-07297,551,train
SYN-07298,2913,test
SYN-07299,2914,test
SYN-07300,1114,train
SYN-07301,3580,train
SYN-07302,3189,validation
SYN-07303,3264,test
SYN-07304,2915,train
SYN-07305,1404,validation
SYN-07306,2916,train
SYN-07307,646,train
SYN-07308,2917,train
SYN-07309,452,train
SYN-07310,1190,train
SYN-07311,991,train
SYN-07312,2079,train
SYN-07313,2918,train
SYN-07314,3495,train
SYN-07315,2919,train
SYN-07316,3580,train
SYN-07317,2920,train
SYN-07318,43,validation
SYN-07319,2921,train
SYN-07320,2922,train
SYN-07321,200,train
SYN-07322,1263,train
SYN-07323,4064,train
SYN-07324,2135,train
SYN-07325,2923,train
SYN-07326,1237,train
SYN-07327,2924,train
SYN-07328,49,train
SYN-07329,2925,train
SYN-07330,2926,validation
SYN-07331,2927,train
SYN-07332,2928,train
SYN-07333,1264,train
SYN-07334,2400,train
SYN-07335,2929,train
SYN-07336,36,train
SYN-07337,472,train
SYN-07338,2930,test
SYN-07339,1585,train
SYN-07340,2790,test
SYN-07341,4064,train
SYN-07342,239,train
SYN-07343,2032,train
SYN-07344,781,train
SYN-07345,3797,train
SYN-07346,3189,validation
SYN-07347,991,train
SYN-07348,2931,train
SYN-07349,634,train
SYN-07350,36,train
SYN-07351,1190,train
SYN-07352,2932,train
SYN-07353,36,train
SYN-07354,2933,train
SYN-07355,4413,validation
SYN-07356,36,train
SYN-07357,2934,train
SYN-07358,3181,train
SYN-07359,1190,train
SYN-07360,2935,train
SYN-07361,2936,train
SYN-07362,2937,train
SYN-07363,4469,train
SYN-07364,2938,train
SYN-07365,2032,train
SYN-07366,2939,train
SYN-07367,4366,train
SYN-07368,2079,train
SYN-07369,298,validation
SYN-07370,2940,validation
SYN-07371,4043,train
SYN-07372,1330,train
SYN-07373,2941,train
SYN-07374,3797,train
SYN-07375,2942,train
SYN-07376,3740,train
SYN-07377,2943,train
SYN-07378,2079,train
SYN-07379,4482,test
SYN-07380,2944,train
SYN-07381,1129,train
SYN-07382,813,test
SYN-07383,1831,test
SYN-07384,2319,train
SYN-07385,265,train
SYN-07386,2945,train
SYN-07387,2999,train
SYN-07388,472,train
SYN-07389,679,train
SYN-07390,2946,train
SYN-07391,2947,train
SYN-07392,864,train
SYN-07393,2948,train
SYN-07394,2949,test
SYN-07395,2950,train
SYN-07396,2951,test
SYN-07397,1507,train
SYN-07398,3344,validation
SYN-07399,2952,train
SYN-07400,2953,test
SYN-07401,1521,train
SYN-07402,2954,validation
SYN-07403,2955,train
SYN-07404,2956,train
SYN-07405,2957,train
SYN-07406,2958,train
SYN-07407,3264,test
SYN-07408,2959,train
SYN-07409,200,train
SYN-07410,1263,train
SYN-07411,2032,train
SYN-07412,2960,train
SYN-07413,3344,validation
SYN-07414,4345,train
SYN-07415,2961,test
SYN-07416,481,train
SYN-07417,2962,train
SYN-07418,3249,train
SYN-07419,1190,train
SYN-07420,2963,train
SYN-07421,472,train
SYN-07422,3286,train
SYN-07423,634,train
SYN-07424,977,train
SYN-07425,2079,train
SYN-07426,1264,train
SYN-07427,2964,validation
SYN-07428,2965,validation
SYN-07429,4534,test
SYN-07430,200,train
SYN-07431,2966,validation
SYN-07432,2967,train
SYN-07433,2968,train
SYN-07434,2969,train
SYN-07435,2970,train
SYN-07436,1960,train
SYN-07437,79,train
SYN-07438,2971,train
SYN-07439,2972,test
SYN-07440,1803,train
SYN-07441,1063,train
SYN-07442,1190,train
SYN-07443,2973,validation
SYN-07444,49,train
SYN-07445,634,train
SYN-07446,2327,train
SYN-07447,2974,train
SYN-07448,991,train
SYN-07449,2975,test
SYN-07450,2369,train
SYN-07451,3853,train
SYN-07452,2976,train
SYN-07453,733,train
SYN-07454,4246,test
SYN-07455,3264,test
SYN-07456,2977,train
SYN-07457,2978,train
SYN-07458,2979,validation
SYN-07459,2980,train
SYN-07460,2981,test
SYN-07461,2982,train
SYN-07462,3087,train
SYN-07463,2983,validation
SYN-07464,3918,train
SYN-07465,2984,test
SYN-07466,2985,train
SYN-07467,2986,train
SYN-07468,2987,train
SYN-07469,1330,train
SYN-07470,2988,test
SYN-07471,4123,train
SYN-07472,3570,train
SYN-07473,2989,train
SYN-07474,2990,train
SYN-07475,1190,train
SYN-07476,1634,validation
SYN-07477,2991,train
SYN-07478,2992,train
SYN-07479,2993,validation
SYN-07480,2994,train
SYN-07481,2995,train
SYN-07482,2693,train
SYN-07483,3797,train
SYN-07484,2850,train
SYN-07485,3189,validation
SYN-07486,1263,train
SYN-07487,2996,train
SYN-07488,646,train
SYN-07489,2997,validation
SYN-07490,2998,validation
SYN-07491,2999,train
SYN-07492,1061,test
SYN-07493,3000,train
SYN-07494,3001,test
SYN-07495,3002,test
SYN-07496,3819,validation
SYN-07497,3003,test
SYN-07498,3004,train
SYN-07499,252,train
SYN-07500,189,train
SYN-07501,2369,train
SYN-07502,2369,train
SYN-07503,3005,validation
SYN-07504,3006,validation
SYN-07505,4043,train
SYN-07506,3007,test
SYN-07507,1061,test
SYN-07508,472,train
SYN-07509,102,train
SYN-07510,3008,validation
SYN-07511,3009,validation
SYN-07512,3010,test
SYN-07513,1330,train
SYN-07514,3011,validation
SYN-07515,3012,validation
SYN-07516,1443,validation
SYN-07517,2495,train
SYN-07518,3013,test
SYN-07519,888,train
SYN-07520,4104,validation
SYN-07521,3014,train
SYN-07522,3015,train
SYN-07523,3016,test
SYN-07524,2079,train
SYN-07525,3471,validation
SYN-07526,3017,train
SYN-07527,3018,validation
SYN-07528,2439,train
SYN-07529,539,test
SYN-07530,3019,validation
SYN-07531,3264,test
SYN-07532,874,train
SYN-07533,2571,train
SYN-07534,3580,train
SYN-07535,3797,train
SYN-07536,3020,train
SYN-07537,3264,test
SYN-07538,3021,train
SYN-07539,239,train
SYN-07540,3022,train
SYN-07541,2527,train
SYN-07542,49,train
SYN-07543,3023,train
SYN-07544,2032,train
SYN-07545,200,train
SYN-07546,2032,train
SYN-07547,3024,train
SYN-07548,3025,test
SYN-07549,2939,train
SYN-07550,3026,validation
SYN-07551,3027,train
SYN-07552,3028,train
SYN-07553,3029,train
SYN-07554,3030,validation
SYN-07555,1063,train
SYN-07556,3565,train
SYN-07557,2079,train
SYN-07558,1928,train
SYN-07559,1713,train
SYN-07560,1190,train
SYN-07561,36,train
SYN-07562,3031,train
SYN-07563,3032,train
SYN-07564,3033,test
SYN-07565,3034,train
SYN-07566,469,train
SYN-07567,3257,train
SYN-07568,3035,test
SYN-07569,3036,validation
SYN-07570,3037,validation
SYN-07571,794,train
SYN-07572,3038,train
SYN-07573,634,train
SYN-07574,3039,train
SYN-07575,3040,train
SYN-07576,4045,train
SYN-07577,2850,train
SYN-07578,3041,test
SYN-07579,3797,train
SYN-07580,3042,train
SYN-07581,3043,train
SYN-07582,4339,train
SYN-07583,3044,train
SYN-07584,3189,validation
SYN-07585,1471,train
SYN-07586,3045,test
SYN-07587,3046,test
SYN-07588,3047,train
SYN-07589,3048,validation
SYN-07590,3049,train
SYN-07591,2579,train
SYN-07592,3050,train
SYN-07593,36,train
SYN-07594,36,train
SYN-07595,3051,train
SYN-07596,4263,train
SYN-07597,4043,train
SYN-07598,49,train
SYN-07599,3052,train
SYN-07600,1190,train
SYN-07601,3053,train
SYN-07602,3741,train
SYN-07603,4057,train
SYN-07604,3054,train
SYN-07605,3055,train
SYN-07606,3056,train
SYN-07607,3580,train
SYN-07608,3057,train
SYN-07609,2369,train
SYN-07610,3058,train
SYN-07611,247,train
SYN-07612,646,train
SYN-07613,3059,train
SYN-07614,3060,test
SYN-07615,2032,train
SYN-07616,4459,train
SYN-07617,1326,train
SYN-07618,1077,train
SYN-07619,3061,train
SYN-07620,3062,train
SYN-07621,3506,validation
SYN-07622,3063,train
SYN-07623,3064,train
SYN-07624,3065,train
SYN-07625,93,train
SYN-07626,3066,train
SYN-07627,3067,validation
SYN-07628,3068,train
SYN-07629,3069,validation
SYN-07630,551,train
SYN-07631,3070,train
SYN-07632,1330,train
SYN-07633,3071,train
SYN-07634,3072,validation
SYN-07635,472,train
SYN-07636,1330,train
SYN-07637,3073,train
SYN-07638,4008,train
SYN-07639,19,train
SYN-07640,4263,train
SYN-07641,3074,train
SYN-07642,3075,validation
SYN-07643,3076,train
SYN-07644,2629,train
SYN-07645,786,train
SYN-07646,3077,train
SYN-07647,4210,train
SYN-07648,3078,train
SYN-07649,1153,train
SYN-07650,3079,train
SYN-07651,3189,validation
SYN-07652,2327,train
SYN-07653,2079,train
SYN-07654,2032,train
SYN-07655,4504,test
SYN-07656,1831,test
SYN-07657,3244,train
SYN-07658,3731,test
SYN-07659,3080,train
SYN-07660,3081,train
SYN-07661,794,train
SYN-07662,3082,train
SYN-07663,3495,train
SYN-07664,1928,train
SYN-07665,3083,train
SYN-07666,2319,train
SYN-07667,3084,train
SYN-07668,3189,validation
SYN-07669,660,test
SYN-07670,634,train
SYN-07671,3085,train
SYN-07672,200,train
SYN-07673,2369,train
SYN-07674,3086,train
SYN-07675,3087,train
SYN-07676,692,train
SYN-07677,3088,train
SYN-07678,36,train
SYN-07679,4366,train
SYN-07680,3089,train
SYN-07681,3021,train
SYN-07682,3090,train
SYN-07683,3189,validation
SYN-07684,3091,validation
SYN-07685,3092,train
SYN-07686,1263,train
SYN-07687,2811,train
SYN-07688,3093,train
SYN-07689,3094,validation
SYN-07690,3244,train
SYN-07691,3095,train
SYN-07692,3096,train
SYN-07693,3097,train
SYN-07694,2319,train
SYN-07695,1660,test
SYN-07696,3098,test
SYN-07697,3099,train
SYN-07698,2387,train
SYN-07699,3797,train
SYN-07700,3100,train
SYN-07701,3101,train
SYN-07702,3580,train
SYN-07703,786,train
SYN-07704,3189,validation
SYN-07705,2319,train
SYN-07706,3102,train
SYN-07707,3103,train
SYN-07708,3104,test
SYN-07709,3105,train
SYN-07710,3106,train
SYN-07711,3107,train
SYN-07712,3108,train
SYN-07713,910,validation
SYN-07714,3109,train
SYN-07715,36,train
SYN-07716,3110,train
SYN-07717,185,test
SYN-07718,3111,train
SYN-07719,3112,train
SYN-07720,2369,train
SYN-07721,3021,train
SYN-07722,200,train
SYN-07723,4263,train
SYN-07724,3471,validation
SYN-07725,1190,train
SYN-07726,3113,train
SYN-07727,3421,train
SYN-07728,3021,train
SYN-07729,3114,train
SYN-07730,472,train
SYN-07731,3115,train
SYN-07732,2032,train
SYN-07733,3264,test
SYN-07734,1831,test
SYN-07735,2936,train
SYN-07736,3116,validation
SYN-07737,1330,train
SYN-07738,3060,test
SYN-07739,1973,train
SYN-07740,1330,train
SYN-07741,634,train
SYN-07742,3117,train
SYN-07743,3118,train
SYN-07744,2117,train
SYN-07745,1894,train
SYN-07746,3119,validation
SYN-07747,3120,train
SYN-07748,49,train
SYN-07749,2786,train
SYN-07750,2369,train
SYN-07751,200,train
SYN-07752,3121,train
SYN-07753,991,train
SYN-07754,3122,train
SYN-07755,3123,train
SYN-07756,3124,train
SYN-07757,85,train
SYN-07758,200,train
SYN-07759,3125,train
SYN-07760,3497,validation
SYN-07761,298,validation
SYN-07762,3126,validation
SYN-07763,4043,train
SYN-07764,2999,train
SYN-07765,1330,train
SYN-07766,3495,train
SYN-07767,1264,train
SYN-07768,3127,train
SYN-07769,192,train
SYN-07770,3128,train
SYN-07771,3495,train
SYN-07772,19,train
SYN-07773,3129,train
SYN-07774,2999,train
SYN-07775,3130,validation
SYN-07776,1190,train
SYN-07777,2032,train
SYN-07778,3131,validation
SYN-07779,2086,train
SYN-07780,3132,train
SYN-07781,1891,test
SYN-07782,3133,train
SYN-07783,3134,train
SYN-07784,1190,train
SYN-07785,1831,test
SYN-07786,3135,train
SYN-07787,3136,train
SYN-07788,3137,train
SYN-07789,3244,train
SYN-07790,3138,test
SYN-07791,3139,train
SYN-07792,3140,validation
SYN-07793,3141,train
SYN-07794,3060,test
SYN-07795,1718,train
SYN-07796,3142,train
SYN-07797,36,train
SYN-07798,3143,test
SYN-07799,3144,train
SYN-07800,3580,train
SYN-07801,3580,train
SYN-07802,3145,validation
SYN-07803,3146,train
SYN-07804,472,train
SYN-07805,991,train
SYN-07806,467,train
SYN-07807,3147,validation
SYN-07808,3148,test
SYN-07809,2999,train
SYN-07810,3149,train
SYN-07811,3150,validation
SYN-07812,2482,test
SYN-07813,3151,train
SYN-07814,3152,train
SYN-07815,3153,validation
SYN-07816,2584,train
SYN-07817,3154,test
SYN-07818,3155,train
SYN-07819,1981,train
SYN-07820,1190,train
SYN-07821,4043,train
SYN-07822,3557,test
SYN-07823,472,train
SYN-07824,3156,train
SYN-07825,3157,train
SYN-07826,692,train
SYN-07827,105,validation
SYN-07828,1330,train
SYN-07829,3158,train
SYN-07830,3978,validation
SYN-07831,3159,train
SYN-07832,36,train
SYN-07833,2897,train
SYN-07834,3160,train
SYN-07835,3161,train
SYN-07836,3162,train
SYN-07837,3163,validation
SYN-07838,200,train
SYN-07839,2032,train
SYN-07840,1190,train
SYN-07841,1824,train
SYN-07842,36,train
SYN-07843,2369,train
SYN-07844,3164,train
SYN-07845,3165,train
SYN-07846,812,validation
SYN-07847,910,validation
SYN-07848,3166,test
SYN-07849,4285,train
SYN-07850,1061,test
SYN-07851,3167,train
SYN-07852,786,train
SYN-07853,2327,train
SYN-07854,3168,train
SYN-07855,3169,train
SYN-07856,265,train
SYN-07857,3170,train
SYN-07858,3171,train
SYN-07859,1280,train
SYN-07860,1981,train
SYN-07861,3172,train
SYN-07862,3021,train
SYN-07863,3173,test
SYN-07864,3174,validation
SYN-07865,3175,validation
SYN-07866,3471,validation
SYN-07867,3176,train
SYN-07868,2079,train
SYN-07869,3177,validation
SYN-07870,991,train
SYN-07871,668,train
SYN-07872,3178,train
SYN-07873,3776,train
SYN-07874,3179,train
SYN-07875,3180,train
SYN-07876,3181,train
SYN-07877,3182,train
SYN-07878,3183,train
SYN-07879,3184,test
SYN-07880,3185,train
SYN-07881,3186,test
SYN-07882,3187,train
SYN-07883,3188,train
SYN-07884,3189,validation
SYN-07885,3480,train
SYN-07886,3959,validation
SYN-07887,3244,train
SYN-07888,3190,train
SYN-07889,991,train
SYN-07890,4045,train
SYN-07891,36,train
SYN-07892,3191,train
SYN-07893,3192,train
SYN-07894,1967,train
SYN-07895,3193,test
SYN-07896,3194,train
SYN-07897,3195,test
SYN-07898,200,train
SYN-07899,3998,validation
SYN-07900,3196,validation
SYN-07901,3197,test
SYN-07902,3198,test
SYN-07903,3797,train
SYN-07904,1330,train
SYN-07905,3199,test
SYN-07906,49,train
SYN-07907,3200,train
SYN-07908,3201,train
SYN-07909,3202,train
SYN-07910,4424,train
SYN-07911,736,train
SYN-07912,3203,test
SYN-07913,3204,test
SYN-07914,794,train
SYN-07915,3205,train
SYN-07916,1841,train
SYN-07917,1831,test
SYN-07918,3206,validation
SYN-07919,2075,train
SYN-07920,3189,validation
SYN-07921,3207,train
SYN-07922,3208,validation
SYN-07923,3209,test
SYN-07924,3210,train
SYN-07925,248,train
SYN-07926,4043,train
SYN-07927,3211,test
SYN-07928,36,train
SYN-07929,3212,validation
SYN-07930,3213,train
SYN-07931,3214,train
SYN-07932,4043,train
SYN-07933,3215,train
SYN-07934,3216,test
SYN-07935,185,test
SYN-07936,500,train
SYN-07937,2032,train
SYN-07938,3689,train
SYN-07939,192,train
SYN-07940,3193,test
SYN-07941,3217,train
SYN-07942,2032,train
SYN-07943,3218,train
SYN-07944,3797,train
SYN-07945,3219,train
SYN-07946,3220,train
SYN-07947,3797,train
SYN-07948,3221,train
SYN-07949,3471,validation
